GP,PPG,RPG,APG,SPG,BPG,TOPG,FGP,FTP,3PP,FGAPG,FTAPG,3PAPG,ORPG,DRPG,PAPG,S10,WPCT,GPA,PPGA,RPGA,APGA,SPGA,BPGA,TOPGA,FGPA,FTPA,3PPA,FGAPGA,FTAPGA,3PAPGA,ORPGA,DRPGA,PAPGA,S10A,WPCTA,result
22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,0
22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,1
22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,1
22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,1
22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,0
22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,1
22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,25.0,63.5,31.1,11.3,5.4,2.9,13.4,43.2,73.1,32.4,50.44,19.36,17.64,6.88,24.24,66.375,0.1,0.375,1
22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,25.0,63.5,31.1,11.3,5.4,2.9,13.4,43.2,73.1,32.4,50.44,19.36,17.64,6.88,24.24,66.375,0.1,0.375,1
22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,28.0,73.9,37.0,15.2,5.5,2.1,15.1,44.0,73.1,35.7,59.285714285714285,15.642857142857142,28.571428571428573,9.535714285714286,27.464285714285715,73.88,0.5,0.56,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,25.0,67.3,34.1,9.4,5.6,3.0,13.1,41.8,68.8,33.5,59.76,17.44,15.88,8.56,25.56,77.96,0.3,0.2,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,25.0,69.4,35.9,11.8,7.4,2.5,13.6,43.8,69.7,35.0,56.64,16.92,23.0,10.2,25.68,67.26086956521739,0.3,0.43478260869565216,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,26.0,76.4,36.1,16.7,6.7,3.5,13.3,49.7,67.2,36.8,58.53846153846154,14.884615384615385,22.153846153846153,9.307692307692308,26.807692307692307,66.45833333333333,0.5,0.4583333333333333,1
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,26.0,72.6,33.9,12.3,6.8,1.8,11.1,43.8,78.3,35.9,58.53846153846154,16.5,23.346153846153847,8.346153846153847,25.53846153846154,69.79166666666667,0.6,0.6666666666666666,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,27.0,69.1,36.6,12.3,7.7,4.0,13.7,44.2,70.0,29.9,56.77777777777778,19.51851851851852,17.444444444444443,12.148148148148149,24.40740740740741,63.407407407407405,0.7,0.5925925925925926,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,26.0,73.6,32.6,15.0,8.4,4.0,14.6,43.0,66.6,33.5,61.69230769230769,15.076923076923077,31.384615384615383,9.73076923076923,22.884615384615383,78.22727272727273,0.0,0.3181818181818182,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,26.0,73.6,32.6,15.0,8.4,4.0,14.6,43.0,66.6,33.5,61.69230769230769,15.076923076923077,31.384615384615383,9.73076923076923,22.884615384615383,78.22727272727273,0.0,0.3181818181818182,1
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,25.0,64.2,35.2,12.1,5.9,2.1,14.1,43.2,67.6,31.8,55.84,15.68,16.84,8.4,26.8,67.8695652173913,0.1,0.2608695652173913,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,25.0,64.2,35.2,12.1,5.9,2.1,14.1,43.2,67.6,31.8,55.84,15.68,16.84,8.4,26.8,67.8695652173913,0.1,0.2608695652173913,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,27.0,73.1,37.9,13.3,6.6,4.5,14.9,45.3,79.0,34.5,56.0,20.296296296296298,18.37037037037037,10.481481481481481,27.40740740740741,67.88888888888889,0.7,0.7407407407407407,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,27.0,73.1,37.9,13.3,6.6,4.5,14.9,45.3,79.0,34.5,56.0,20.296296296296298,18.37037037037037,10.481481481481481,27.40740740740741,67.88888888888889,0.7,0.7407407407407407,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,29.0,72.6,36.7,10.6,8.0,4.2,10.5,45.1,69.6,30.9,60.206896551724135,18.93103448275862,16.379310344827587,10.724137931034482,25.93103448275862,60.7037037037037,0.5,0.7407407407407407,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,29.0,72.6,36.7,10.6,8.0,4.2,10.5,45.1,69.6,30.9,60.206896551724135,18.93103448275862,16.379310344827587,10.724137931034482,25.93103448275862,60.7037037037037,0.5,0.7407407407407407,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,25.0,63.5,31.1,11.3,5.4,2.9,13.4,43.2,73.1,32.4,50.44,19.36,17.64,6.88,24.24,66.375,0.1,0.375,1
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,25.0,63.5,31.1,11.3,5.4,2.9,13.4,43.2,73.1,32.4,50.44,19.36,17.64,6.88,24.24,66.375,0.1,0.375,1
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,23.0,78.1,40.4,14.6,7.6,2.7,13.8,46.3,66.1,38.0,61.26086956521739,17.695652173913043,25.52173913043478,12.478260869565217,27.91304347826087,69.0,0.6,0.42105263157894735,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,23.0,78.1,40.4,14.6,7.6,2.7,13.8,46.3,66.1,38.0,61.26086956521739,17.695652173913043,25.52173913043478,12.478260869565217,27.91304347826087,69.0,0.6,0.42105263157894735,0
23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,0
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,24.0,56.8,31.2,11.0,4.6,3.0,17.9,35.6,57.2,32.9,56.125,13.833333333333334,27.125,6.958333333333333,24.25,87.375,0.2,0.25,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,28.0,82.4,40.0,15.0,8.1,5.2,13.1,45.5,73.7,33.9,64.78571428571429,21.178571428571427,23.178571428571427,11.964285714285714,28.0,70.67857142857143,0.8,0.6785714285714286,0
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,29.0,68.9,39.3,13.0,6.4,4.7,15.0,45.1,64.6,33.5,57.172413793103445,18.79310344827586,15.551724137931034,12.551724137931034,26.724137931034484,66.62068965517241,0.5,0.5172413793103449,0
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,27.0,77.3,38.1,13.8,7.5,2.9,12.1,42.8,71.7,35.7,61.48148148148148,24.22222222222222,20.333333333333332,13.518518518518519,24.62962962962963,72.11111111111111,0.6,0.6666666666666666,0
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,25.0,62.0,32.3,9.6,6.4,3.8,15.8,38.6,72.3,30.8,54.24,20.92,16.0,9.8,22.48,76.84,0.1,0.2,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,25.0,71.0,34.0,14.2,7.0,3.7,16.7,42.7,73.3,34.4,59.44,16.6,23.52,9.16,24.84,81.125,0.3,0.2916666666666667,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,28.0,71.5,32.6,15.8,6.9,2.4,11.9,50.5,72.3,36.8,52.0,16.357142857142858,19.5,7.285714285714286,25.357142857142858,55.84615384615385,0.9,0.8461538461538461,0
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,26.0,78.8,38.5,14.7,6.2,3.2,11.6,44.7,76.1,33.4,66.03846153846153,15.423076923076923,24.03846153846154,11.576923076923077,26.923076923076923,75.45454545454545,0.7,0.5454545454545454,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,26.0,78.8,38.5,14.7,6.2,3.2,11.6,44.7,76.1,33.4,66.03846153846153,15.423076923076923,24.03846153846154,11.576923076923077,26.923076923076923,75.45454545454545,0.7,0.5454545454545454,0
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,24.0,70.8,34.5,11.9,6.3,2.8,10.9,42.5,74.8,32.6,59.666666666666664,17.333333333333332,21.833333333333332,8.916666666666666,25.583333333333332,68.52380952380952,0.5,0.38095238095238093,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,24.0,70.8,34.5,11.9,6.3,2.8,10.9,42.5,74.8,32.6,59.666666666666664,17.333333333333332,21.833333333333332,8.916666666666666,25.583333333333332,68.52380952380952,0.5,0.38095238095238093,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,28.0,73.9,37.0,15.2,5.5,2.1,15.1,44.0,73.1,35.7,59.285714285714285,15.642857142857142,28.571428571428573,9.535714285714286,27.464285714285715,73.88,0.5,0.56,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,28.0,73.9,37.0,15.2,5.5,2.1,15.1,44.0,73.1,35.7,59.285714285714285,15.642857142857142,28.571428571428573,9.535714285714286,27.464285714285715,73.88,0.5,0.56,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,28.0,73.5,39.0,12.5,6.5,2.8,13.0,44.6,68.6,34.2,58.57142857142857,20.214285714285715,21.857142857142858,10.107142857142858,28.892857142857142,64.5925925925926,0.7,0.7037037037037037,0
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,28.0,73.5,39.0,12.5,6.5,2.8,13.0,44.6,68.6,34.2,58.57142857142857,20.214285714285715,21.857142857142858,10.107142857142858,28.892857142857142,64.5925925925926,0.7,0.7037037037037037,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,25.0,64.2,35.2,12.1,5.9,2.1,14.1,43.2,67.6,31.8,55.84,15.68,16.84,8.4,26.8,67.8695652173913,0.1,0.2608695652173913,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,25.0,64.2,35.2,12.1,5.9,2.1,14.1,43.2,67.6,31.8,55.84,15.68,16.84,8.4,26.8,67.8695652173913,0.1,0.2608695652173913,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,0
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,29.0,72.6,36.7,10.6,8.0,4.2,10.5,45.1,69.6,30.9,60.206896551724135,18.93103448275862,16.379310344827587,10.724137931034482,25.93103448275862,60.7037037037037,0.5,0.7407407407407407,0
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,29.0,72.6,36.7,10.6,8.0,4.2,10.5,45.1,69.6,30.9,60.206896551724135,18.93103448275862,16.379310344827587,10.724137931034482,25.93103448275862,60.7037037037037,0.5,0.7407407407407407,0
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,23.0,62.0,33.4,10.0,7.1,2.3,15.0,38.6,68.3,32.4,57.52173913043478,14.826086956521738,22.956521739130434,9.695652173913043,23.695652173913043,71.36363636363636,0.3,0.22727272727272727,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,28.0,73.5,39.0,12.5,6.5,2.8,13.0,44.6,68.6,34.2,58.57142857142857,20.214285714285715,21.857142857142858,10.107142857142858,28.892857142857142,64.5925925925926,0.7,0.7037037037037037,1
26.0,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,54.03846153846154,14.76923076923077,20.153846153846153,8.576923076923077,24.73076923076923,60.56,0.7,0.6,27.0,73.1,37.9,13.3,6.6,4.5,14.9,45.3,79.0,34.5,56.0,20.296296296296298,18.37037037037037,10.481481481481481,27.40740740740741,67.88888888888889,0.7,0.7407407407407407,1
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,29.0,68.8,33.3,13.3,5.0,3.4,11.2,45.6,70.2,35.3,52.86206896551724,17.82758620689655,22.862068965517242,6.482758620689655,26.79310344827586,65.21428571428571,0.6,0.5357142857142857,0
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,17.0,64.8,33.8,10.8,5.3,3.3,13.6,40.9,74.9,28.7,55.76470588235294,17.823529411764707,20.11764705882353,10.0,23.764705882352942,72.0,0.5,0.4117647058823529,1
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,23.0,75.2,37.0,12.3,6.3,3.3,13.1,43.6,70.6,36.8,59.0,22.652173913043477,21.26086956521739,10.478260869565217,26.47826086956522,70.57142857142857,0.7,0.6666666666666666,1
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,26.0,71.7,34.2,13.3,9.2,5.4,14.6,45.1,76.1,32.9,56.15384615384615,19.115384615384617,19.615384615384617,9.307692307692308,24.923076923076923,65.15384615384616,0.7,0.7307692307692307,0
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,19.0,67.2,32.8,12.3,6.3,2.3,13.5,43.8,74.2,35.4,54.94736842105263,14.263157894736842,24.105263157894736,6.684210526315789,26.105263157894736,68.3157894736842,0.6,0.5263157894736842,1
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,26.0,73.6,32.6,15.0,8.4,4.0,14.6,43.0,66.6,33.5,61.69230769230769,15.076923076923077,31.384615384615383,9.73076923076923,22.884615384615383,78.22727272727273,0.0,0.3181818181818182,0
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,26.0,73.6,32.6,15.0,8.4,4.0,14.6,43.0,66.6,33.5,61.69230769230769,15.076923076923077,31.384615384615383,9.73076923076923,22.884615384615383,78.22727272727273,0.0,0.3181818181818182,1
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,23.0,78.1,40.4,14.6,7.6,2.7,13.8,46.3,66.1,38.0,61.26086956521739,17.695652173913043,25.52173913043478,12.478260869565217,27.91304347826087,69.0,0.6,0.42105263157894735,1
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,23.0,78.1,40.4,14.6,7.6,2.7,13.8,46.3,66.1,38.0,61.26086956521739,17.695652173913043,25.52173913043478,12.478260869565217,27.91304347826087,69.0,0.6,0.42105263157894735,1
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,28.0,73.9,37.0,15.2,5.5,2.1,15.1,44.0,73.1,35.7,59.285714285714285,15.642857142857142,28.571428571428573,9.535714285714286,27.464285714285715,73.88,0.5,0.56,0
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,28.0,73.9,37.0,15.2,5.5,2.1,15.1,44.0,73.1,35.7,59.285714285714285,15.642857142857142,28.571428571428573,9.535714285714286,27.464285714285715,73.88,0.5,0.56,1
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,1
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,22.0,79.9,35.4,15.9,7.8,5.2,12.0,47.5,72.5,36.0,62.81818181818182,15.181818181818182,25.772727272727273,8.318181818181818,27.045454545454547,72.54545454545455,0.6,0.6363636363636364,0
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,25.0,63.5,31.1,11.3,5.4,2.9,13.4,43.2,73.1,32.4,50.44,19.36,17.64,6.88,24.24,66.375,0.1,0.375,1
23.0,68.3,35.9,12.1,7.5,3.7,12.7,44.8,69.2,28.8,56.869565217391305,17.956521739130434,17.043478260869566,9.695652173913043,26.217391304347824,68.13636363636364,0.6,0.6363636363636364,25.0,63.5,31.1,11.3,5.4,2.9,13.4,43.2,73.1,32.4,50.44,19.36,17.64,6.88,24.24,66.375,0.1,0.375,1
